v1	medcodeid	cleansedreadcode	observations	term	snomedctconceptid	Typei	Typeii	unknowntype
1315	914081000006117	"C10F211"	10	"Type II diabetes mellitus with neurological complications"	421326000	0	1	0
1425	5109461000006115	" "	2	"Diabetes type 2 on insulin"	237599002	0	1	0
478	292579018	"C10F400"	1000	"Type 2 diabetes mellitus with ulcer"	190389009	0	1	0
706	2262381000000117	"66AH200"	700	"Conversion to insulin by diabetes specialist nurse"	876381000000100	0	1	0
984	84881000006119	"C109511"	7	"Type II diabetes mellitus with gangrene"	421631007	0	1	0
1046	280521000006117	"C109A00"	30	"Non-insulin dependent diabetes mellitus with mononeuropathy"	420436000	0	1	0
1089	8016601000006114	" "	50	"Postpartum gestational diabetes mellitus"	40791000119105	0	1	0
353	292590011	"C10F700"	10000	"Type II diabetes mellitus poorly controlled"	443694000	0	1	0
1444	5109561000006119	" "	10	"Maturity onset diabetes of the young, type 2"	237604008	0	1	0
568	616551000006111	"C104100"	600	"Diabetes mellitus, adult onset, with renal manifestation"	420279001	0	1	0
464	840971000006112	"C10D.00"	600	"Diabetes mellitus autosomal dominant type II"	237604008	0	1	0
608	616531000006116	"C101100"	700	"Diabetes mellitus, adult onset, with ketoacidosis"	421750000	0	1	0
928	459313016	"C10FH00"	800	"Type 2 diabetes mellitus with neuropathic arthropathy"	314904008	0	1	0
702	84871000006117	"C109E11"	100	"Cataract due to diabetes mellitus type 2"	420756003	0	1	0
1285	84861000006112	"C109G11"	2	"Type II diabetes mellitus with arthropathy"	314903002	0	1	0
781	280551000006114	"C109400"	300	"Non-insulin-dependent diabetes mellitus with ulcer"	190389009	0	1	0
894	459310018	"C10FG00"	200	"Type 2 diabetes mellitus with arthropathy"	314903002	0	1	0
491	914241000006118	"C10FB00"	800	"Polyneuropathy due to type 2 diabetes mellitus"	713706002	0	1	0
1242	292576013	"C10F311"	30	"Type II diabetes mellitus with multiple complications"	190388001	0	1	0
1243	914061000006110	"C10F111"	10	"Type II diabetes mellitus with ophthalmic complications"	422099009	0	1	0
1446	8012071000006112	" "	1	"Type II diabetes on insulin"	24471000000103	0	1	0
907	84901000006117	"C109A11"	30	"Mononeuropathy with type 2 diabetes mellitus"	420436000	0	1	0
182	356079015	"C10F811"	3000	"Metabolic syndrome X"	237602007	0	1	0
292	801901000006119	"L180811"	70000	"Gestational diabetes mellitus"	11687002	0	1	0
929	2359401000000111	"66AH300"	3000	"Conversion to non-insulin injectable medication"	918891000000108	0	1	0
1175	928611000006115	"C10FP11"	4	"Ketoacidotic coma in type II diabetes mellitus"	421847006	0	1	0
764	84621000006117	"C109612"	100	"Type 2 diabetes mellitus with retinopathy"	422034002	0	1	0
460	622051000000118	"ZV13F00"	3000	"History of gestational diabetes mellitus"	472971004	0	1	0
1018	8012061000006117	" "	80	"Type 2 diabetic on insulin"	24471000000103	0	1	0
324	127051000006112	"C10B000"	500	"Steroid-induced diabetes mellitus without complication"	190416008	0	1	0
1406	12002731000006116	" "	7	"Insulin resistance"	763325000	0	1	0
1405	3209431000006116	" "	2	"Diabetes mellitus type II"	44054006	0	1	0
77	84841000006113	"C109.13"	50000	"Type II diabetes mellitus"	44054006	0	1	0
523	8438281000006117	" "	3000	"Type 2 diabetes mellitus risk assessment invitation SMS (short message service) text message"	1065511000000100	0	1	0
1215	5587071000006119	" "	2	"Diabetes mellitus in neonate small for gestational age"	276560009	0	1	0
1482	1855351000006110	" "	10	"Conversion to insulin by diabetic specialist nurse"	1855351000006106	0	1	0
527	84551000006113	"C109C12"	600	"Type 2 diabetes mellitus with nephropathy"	420279001	0	1	0
1027	280541000006112	"C109B00"	40	"Non-insulin dependent diabetes mellitus with polyneuropathy"	713706002	0	1	0
900	84571000006115	"C109H12"	20	"Type 2 diabetes mellitus with neuropathic arthropathy"	314904008	0	1	0
598	280531000006119	"C109C00"	200	"Non-insulin dependent diabetes mellitus with nephropathy"	420279001	0	1	0
707	914161000006114	"C10F611"	80	"Type II diabetes mellitus with retinopathy"	422034002	0	1	0
142	928561000006118	"C10FM00"	50000	"Persistent microalbuminuria associated with type 2 diabetes mellitus"	420715001	0	1	0
1237	84511000006112	"C109512"	10	"Type 2 diabetes mellitus with gangrene"	421631007	0	1	0
123	264706016	"66AH000"	60000	"Conversion to insulin"	170762008	0	1	0
940	292583018	"C10F500"	300	"Type 2 diabetes mellitus with gangrene"	421631007	0	1	0
686	281161000006114	"C109E00"	100	"Non-insulin depend diabetes mellitus with diabetic cataract"	420756003	0	1	0
354	457328010	"C109900"	5000	"Non-insulin-dependent diabetes mellitus without complication"	313436004	0	1	0
1180	459309011	"C109G00"	8	"Non-insulin dependent diabetes mellitus with arthropathy"	314903002	0	1	0
801	84981000006114	"C109011"	60	"Type II diabetes mellitus with renal complications"	420279001	0	1	0
1481	8438201000006114	" "	90	"Type 2 diabetes mellitus risk assessment invitation second letter"	1065471000000109	0	1	0
408	928541000006117	"C10FL00"	30000	"Persistent proteinuria associated with type 2 diabetes mellitus"	421986006	0	1	0
1032	281181000006116	"C109H00"	20	"Non-insulin dependent diabetes mellitus with neuropathic arthropathy"	314904008	0	1	0
318	493773010	"C109.11"	40000	"NIDDM - Non-insulin dependent diabetes mellitus"	44054006	0	1	0
454	7480721000006111	" "	3000	"H/O gestational diabetes mellitus"	472971004	0	1	0
1139	84941000006115	"C109H11"	10	"Type II diabetes mellitus with neuropathic arthropathy"	314904008	0	1	0
774	280581000006118	"C109300"	300	"Non-insulin-dependent diabetes mellitus with multiple complications"	190388001	0	1	0
1201	459306016	"C10FF11"	50	"Type II diabetes mellitus with peripheral angiopathy"	314902007	0	1	0
447	928581000006111	"C10FN00"	2000	"Ketoacidosis in type 2 diabetes mellitus"	421750000	0	1	0
1199	193221000006111	"C109800"	50	"Reaven's syndrome"	237602007	0	1	0
926	1780981000006115	" "	1000	"Diabetic on non-insulin injectable"	1780981000006104	0	1	0
827	881451000006113	"C100199"	30000	"Diabetes mellitus -adult onset"	532411000000102	0	1	0
981	84991000006112	"C109611"	100	"Type II diabetes mellitus with retinopathy"	422034002	0	1	0
129	459520010	"212H.00"	40000	"Diabetes resolved"	315051004	0	1	0
1039	199471000000118	"C10K000"	10	"Type A insulin resistance without complication"	237651005	0	1	0
739	84971000006111	"C109B11"	20	"Type II diabetes mellitus with polyneuropathy"	713706002	0	1	0
688	914051000006113	"C10F100"	1000	"Disorder of eye with type 2 diabetes mellitus"	422099009	0	1	0
611	457330012	"C10F911"	900	"Type II diabetes mellitus without complication"	313436004	0	1	0
1096	292581016	"C10F411"	40	"Type II diabetes mellitus with ulcer"	190389009	0	1	0
1509	4758011000006112	" "	2	"Type 2 diabetes mellitus with hyperosmolar coma"	190331003	0	1	0
794	84951000006118	"C109111"	30	"Disorder of eye with type 2 diabetes mellitus"	422099009	0	1	0
733	306113018	"L180600"	100	"Pre-existing diabetes mellitus, non-insulin-dependent"	199230006	0	1	0
310	641581000006115	"C109600"	600	"Non-insulin-dependent diabetes mellitus with retinopathy"	422034002	0	1	0
1341	6969931000006116	" "	2	"Diabetes type 2 with neurological disorder"	421326000	0	1	0
245	281171000006119	"C109700"	8000	"Type II diabetes mellitus uncontrolled"	443694000	0	1	0
1305	914231000006111	"C10FA11"	30	"Type II diabetes mellitus with mononeuropathy"	420436000	0	1	0
954	914311000006114	"C10FE11"	90	"Type II diabetes mellitus with diabetic cataract"	420756003	0	1	0
500	1488898011	"C10FK00"	1000	"Hyperosmolar non-ketotic state in type 2 diabetes mellitus"	395204000	0	1	0
1378	8044221000006116	" "	3	"Ischaemic foot ulcer due to type 2 diabetes mellitus"	140521000119107	0	1	0
434	2460251000000115	"66o2.00"	10000	"Diabetic on non-insulin injectable medication"	719566006	0	1	0
557	5110461000006114	" "	200	"Insulin resistance - type A"	237651005	0	1	0
1420	7812871000006112	" "	1	"Maternal history of gestational diabetes"	721151003	0	1	0
487	914151000006112	"C10F600"	5000	"Retinopathy with type 2 diabetes mellitus"	422034002	0	1	0
1277	84591000006119	"C109F12"	6	"Type 2 diabetes mellitus with peripheral angiopathy"	314902007	0	1	0
130	914391000006116	"C10FJ00"	500000	"Insulin treated Type 2 diabetes mellitus"	237599002	0	1	0
1041	4796321000006113	" "	40	"Pre-existing type 2 diabetes mellitus"	199230006	0	1	0
1054	2686071000006114	" "	500	"Gestational diabetes"	11687002	0	1	0
1503	7969001000006112	" "	1	"Foot ulcer due to type 2 diabetes mellitus"	1521000119100	0	1	0
841	850691000006118	"C109K00"	400	"Hyperosmolar non-ketotic state in type 2 diabetes mellitus"	395204000	0	1	0
600	914031000006118	"C10F000"	3000	"Renal disorder associated with type II diabetes mellitus"	420279001	0	1	0
344	587111000006111	"C109100"	500	"Non-insulin-dependent diabetes mellitus with ophthalm comps"	422099009	0	1	0
885	8438261000006110	" "	10	"Type 2 diabetes mellitus risk assessment telephone invitation"	1065501000000102	0	1	0
1120	914271000006114	"C10FC11"	90	"Type II diabetes mellitus with nephropathy"	420279001	0	1	0
1395	7281511000006118	" "	3	"Type 2 diabetes mellitus uncontrolled"	443694000	0	1	0
78	20191016	"L180900"	200000	"Gestational diabetes mellitus"	11687002	0	1	0
388	616801000006114	"2126300"	10000	"Diabetes resolved"	315051004	0	1	0
194	84471000006119	"C109.12"	200000	"Type 2 diabetes mellitus"	44054006	0	1	0
1101	84541000006111	"C109312"	200	"Type 2 diabetes mellitus with multiple complications"	190388001	0	1	0
1112	84581000006117	"C109112"	200	"Type 2 diabetes mellitus with ophthalmic complications"	422099009	0	1	0
708	841351000006110	"C109J12"	1000	"Insulin treated Type II diabetes mellitus"	237599002	0	1	0
773	674961000006118	"C107400"	400	"Peripheral circulatory disorder associated with type 2 diabetes mellitus"	422166005	0	1	0
994	3719631000006112	" "	4	"Gestational diabetes mellitus, class A>1<"	75022004	0	1	0
763	84921000006110	"C109C11"	500	"Renal disorder due to type 2 diabetes mellitus"	420279001	0	1	0
844	928591000006114	"C10FN11"	70	"Type II diabetes mellitus with ketoacidosis"	421750000	0	1	0
1319	914251000006116	"C10FB11"	30	"Type II diabetes mellitus with polyneuropathy"	713706002	0	1	0
212	2160090014	"C10H.00"	200	"Diabetes mellitus induced by non-steroid drugs"	408540003	0	1	0
1002	1855341000006113	" "	60	"Conversion to insulin by hospital"	1855341000006109	0	1	0
714	454093011	" "	60	"HONKS - Diabetic hyperosmolar non-ketotic state"	310505005	0	1	0
694	1667921000000117	"C10FR11"	300	"Type II diabetes mellitus with gastroparesis"	713703005	0	1	0
109	2288071000000116	"C10P111"	8000	"Type 2 diabetes mellitus in remission"	703138006	0	1	0
828	292483016	"C102100"	70	"Diabetes mellitus, adult onset, with hyperosmolar coma"	190331003	0	1	0
850	2686101000006116	" "	60	"GDM - Gestational diabetes mellitus"	11687002	0	1	0
519	2128081000000111	"66Ay.00"	4000	"Gestational diabetes mellitus annual review"	816711000000104	0	1	0
881	1988741000006117	" "	20	"Pregnancy and non-insulin-dependent diabetes mellitus"	237627000	0	1	0
1257	928601000006118	"C10FP00"	40	"Ketoacidotic coma in type 2 diabetes mellitus"	421847006	0	1	0
1193	5110001000006118	" "	40	"Pregnancy and type 2 diabetes mellitus"	237627000	0	1	0
383	457329019	"C10F900"	9000	"Type 2 diabetes mellitus without complication"	313436004	0	1	0
1373	9313441000006116	" "	1	"Diabetes type 2 with diabetic ulcer of left foot"	10660471000119108	0	1	0
152	5109611000006116	" "	300	"MODY - Maturity onset diabetes in youth type 2"	237604008	0	1	0
986	85001000006117	"C109411"	60	"Type II diabetes mellitus with ulcer"	190389009	0	1	0
1195	459308015	"C10FF00"	200	"Type 2 diabetes mellitus with peripheral angiopathy"	314902007	0	1	0
780	928551000006115	"C10FL11"	500	"Type II diabetes mellitus with persistent proteinuria"	421986006	0	1	0
1147	84911000006119	"C109311"	3	"Type II diabetes mellitus with multiple complications"	190388001	0	1	0
862	3330159019	" "	200	"HHS - Hyperosmolar hyperglycemic syndrome"	310505005	0	1	0
180	127041000006110	"C11y000"	10000	"Steroid-induced diabetes"	190447002	0	1	0
798	1223147012	"C10FJ11"	2000	"Insulin treated Type II diabetes mellitus"	237599002	0	1	0
1331	8016611000006112	" "	20	"Gestational diabetes, delivered"	40791000119105	0	1	0
1177	2262341000000113	"66AH100"	200	"Conversion to insulin in secondary care"	876361000000109	0	1	0
341	356080017	"C10F800"	300	"Reaven's syndrome"	237602007	0	1	0
323	292480018	"C102.00"	600	"Diabetes mellitus with hyperosmolar coma"	422126006	0	1	0
855	8438161000006115	" "	70	"Type 2 diabetes mellitus risk assessment invitation"	1065451000000100	0	1	0
770	280591000006115	"C109200"	400	"Non-insulin-dependent diabetes mellitus with neuro comps"	421326000	0	1	0
649	84601000006110	"C109B12"	10	"Type 2 diabetes mellitus with polyneuropathy"	713706002	0	1	0
1440	6982521000006119	" "	6	"Diabetes type 2 with retinopathy"	422034002	0	1	0
201	73466011	"C100112"	100000	"Non-insulin dependent diabetes mellitus"	44054006	0	1	0
1286	913491000006111	"C10E111"	3	"Type I diabetes mellitus with ophthalmic complications"	739681000	1	0	0
585	483882011	"C10C.00"	500	"Maturity-onset diabetes of the young"	609561005	1	0	0
944	7287611000006113	" "	50	"Type 1 diabetes mellitus uncontrolled"	444073006	1	0	0
821	2288011000000114	"C10P000"	100	"Type I diabetes mellitus in remission"	703137001	1	0	0
1136	913781000006117	"C10EB00"	10	"Type 1 diabetes mellitus with mononeuropathy"	420918009	1	0	0
338	292479016	"C101z00"	1000	"Diabetes mellitus NOS with ketoacidosis"	420422005	1	0	0
569	84371000006110	"C108D12"	200	"Type 1 diabetes mellitus with nephropathy"	421893009	1	0	0
642	297492014	"F345000"	600	"Diabetic mononeuritis multiplex"	193141005	1	0	0
1306	292541011	"C10E600"	200	"Type 1 diabetes mellitus with gangrene"	420825003	1	0	0
405	1804191000006114	" "	10000	"Diabetic retinopathy screen done by optician"	1804191000006105	1	0	0
211	938301000006114	"C10EP00"	400	"Exudative maculopathy with type 1 diabetes mellitus"	420486006	1	0	0
625	928461000006119	"C10EK00"	3000	"Persistent proteinuria associated with type 1 diabetes mellitus"	420514000	1	0	0
244	6953861000006110	" "	7000	"Diabetic ketoacidosis"	420422005	1	0	0
1223	84381000006113	"C108212"	20	"Type 1 diabetes mellitus with neurological complications"	421468001	1	0	0
1090	459296014	"C10EJ00"	200	"Type 1 diabetes mellitus with neuropathic arthropathy"	71771000119100	1	0	0
536	620171000000113	"8H4e.00"	7000	"Referral to diabetes special interest general practitioner"	334711000000100	1	0	0
786	881461000006110	"C101.99"	600	"Diabetes+ketoacidosis -no coma"	420422005	1	0	0
1508	8244671000006110	" "	2	"H/O diabetic ketoacidosis"	783231000000106	1	0	0
824	881441000006111	"C100099"	5000	"Diabetes mellitus - juvenile"	73211009	1	0	0
961	2967831017	" "	8	"Pre-existing type 1 diabetes mellitus in pregnancy"	199223000	1	0	0
870	7480691000006118	" "	200	"H/O diabetes mellitus type 1"	472970003	1	0	0
1037	84321000006114	"C108F12"	10	"Type 1 diabetes mellitus with diabetic cataract"	421920002	1	0	0
902	292553010	"C10E900"	1000	"Type 1 diabetes mellitus maturity onset"	190372001	1	0	0
227	616641000006110	"C101000"	1000	"Diabetes mellitus, juvenile type, with ketoacidosis"	420270002	1	0	0
853	84801000006111	"C108011"	50	"Type I diabetes mellitus with renal complications"	421893009	1	0	0
560	616621000006115	"C100000"	10000	"Type 1 diabetes mellitus without complication"	313435000	1	0	0
920	1947161000006114	"9Na5200"	5000	"Joint consultation with General Practitioner and community diabetes specialist nurse"	956921000000109	1	0	0
1011	5754581000006110	" "	20	"Brittle type 1 diabetes mellitus"	290002008	1	0	0
1292	913771000006115	"C10EB12"	7	"Insulin dependent diabetes mellitus with mononeuropathy"	230577008	1	0	0
1428	8440231000006115	" "	2	"Eating disorder co-occurrent with diabetes mellitus type 1"	1067201000000106	1	0	0
450	178798017	" "	4000	"Diabetic ketoacidosis without coma"	111556005	1	0	0
1303	928531000006110	"C10EN11"	4	"Type I diabetes mellitus with ketoacidotic coma"	421075007	1	0	0
549	6953901000006115	" "	300	"DKA - diabetic ketoacidosis"	420422005	1	0	0
922	7500191000006118	" "	9	"Maturity onset diabetes of the young, type 1"	609562003	1	0	0
1301	913791000006119	"C10EB11"	1	"Type I diabetes mellitus with mononeuropathy"	420918009	1	0	0
415	1966321000006112	"66o6.00"	3000	"Diabetic on insulin and glucagon-like peptide 1 receptor agonist"	976361000000100	1	0	0
209	479511000000117	"66An.00"	9000	"Diabetes type 1 review"	279291000000109	1	0	0
193	616701000006118	"9OL8.00"	200000	"Diabetes monitoring telephone invite"	185760009	1	0	0
880	8232101000006117	" "	90	"Referral to type I diabetes structured education programme"	754461000000105	1	0	0
1265	6951091000006110	" "	4	"Diabetes type 1 with ketoacidosis"	420270002	1	0	0
1504	1039391000006117	" "	1	"Adverse reaction to U100 Insulin Sterile, Single Use"	1039391000006101	1	0	0
1141	616681000006116	"C10y000"	100	"Diabetes mellitus, juvenile, + other specified manifestation"	73211009	1	0	0
1117	913461000006115	"C10E011"	20	"Type I diabetes mellitus with renal complications"	421893009	1	0	0
517	459292011	"C10EH00"	40	"Type 1 diabetes mellitus with arthropathy"	314893005	1	0	0
1083	84461000006114	"C108A12"	10	"Type 1 diabetes mellitus without complication"	313435000	1	0	0
663	913451000006117	"C10E000"	2000	"Type 1 diabetes mellitus with renal complications"	421893009	1	0	0
1003	84301000006116	"C108912"	50	"Type 1 diabetes mellitus maturity onset"	190372001	1	0	0
496	292548017	"C10E800"	1000	"Type 1 diabetes mellitus - poor control"	444073006	1	0	0
1078	84671000006116	"C108911"	200	"Type I diabetes mellitus maturity onset"	190372001	1	0	0
807	429971019	"C10E400"	400	"Unstable type 1 diabetes mellitus"	290002008	1	0	0
1036	84691000006115	"C108F11"	20	"Cataract due to diabetes mellitus type 1"	421920002	1	0	0
477	84661000006111	"C108811"	700	"Type I diabetes mellitus poorly controlled"	444073006	1	0	0
975	913511000006117	"C10E200"	100	"Type 1 diabetes mellitus with neurological complications"	421468001	1	0	0
1129	84731000006111	"C108311"	300	"Multiple complications of type 1 diabetes mellitus"	422228004	1	0	0
1471	6961081000006118	" "	1	"Gangrene associated with type 1 diabetes mellitus"	420825003	1	0	0
1126	3253241000006117	" "	20	"Diabetes mellitus type 1"	46635009	1	0	0
732	1996761000006115	" "	400	"Education about ketoacidosis"	846651000000102	1	0	0
151	457953019	"42c3.00"	40000	"HbA1 level (Diabetes Control and Complications Trial aligned)"	1019551000000104	1	0	0
1228	84701000006115	"C108611"	10	"Type I diabetes mellitus with gangrene"	420825003	1	0	0
634	1780311019	"C10EL00"	3000	"Type 1 diabetes mellitus with persistent microalbuminuria"	401110002	1	0	0
121	494564012	"C10E.11"	70000	"Type I diabetes mellitus"	46635009	1	0	0
1311	84781000006112	"C108G11"	2	"Type I diabetes mellitus with peripheral angiopathy"	31211000119101	1	0	0
820	913661000006118	"C10E700"	2000	"Retinopathy with type 1 diabetes mellitus"	420789003	1	0	0
1304	459294012	"C10EH11"	20	"Type I diabetes mellitus with arthropathy"	314893005	1	0	0
965	2288041000000110	"C10P011"	60	"Type 1 diabetes mellitus in remission"	703137001	1	0	0
1149	913901000006112	"C10EF00"	20	"Type 1 diabetes mellitus with diabetic cataract"	421920002	1	0	0
1250	84821000006118	"C108511"	20	"Type I diabetes mellitus with ulcer"	190368000	1	0	0
1010	457325013	"C10EA11"	80	"Type I diabetes mellitus without complication"	313435000	1	0	0
1254	84451000006112	"C108512"	30	"Type 1 diabetes mellitus with ulcer"	190368000	1	0	0
1069	928471000006114	"C10EK11"	10	"Type I diabetes mellitus with persistent proteinuria"	420514000	1	0	0
1310	913911000006110	"C10EF11"	1	"Type I diabetes mellitus with diabetic cataract"	421920002	1	0	0
1047	292606016	"C10A100"	100	"Malnutrition-related diabetes mellitus with ketoacidosis"	190406000	1	0	0
1500	1128051000006111	" "	1	"Adverse reaction to U 100 Insulin Syringe"	1128051000006107	1	0	0
605	292478012	"C101y00"	400	"Other specified diabetes mellitus with ketoacidosis"	420422005	1	0	0
1297	771371000006118	"C108B00"	7	"Insulin dependent diabetes mellitus with mononeuropathy"	230577008	1	0	0
350	616661000006114	"C104000"	100	"Diabetes mellitus, juvenile type, with renal manifestation"	421893009	1	0	0
1255	913671000006113	"C10E711"	70	"Type I diabetes mellitus with retinopathy"	420789003	1	0	0
1276	84681000006118	"C108H11"	1	"Type I diabetes mellitus with arthropathy"	314893005	1	0	0
29	2622193012	"C101.00"	50000	"Diabetes mellitus with ketoacidosis"	420422005	1	0	0
617	857111000006115	" "	4000	"Number of admissions for ketoacidosis"	857111000006104	1	0	0
1322	84391000006111	"C108J12"	3	"Type 1 diabetes mellitus with neuropathic arthropathy"	71771000119100	1	0	0
737	429970018	"C10E411"	50	"Unstable type I diabetes mellitus"	290002008	1	0	0
591	345492010	"F3y0.00"	1000	"Diabetic mononeuropathy"	230577008	1	0	0
1024	292540012	"C10E500"	200	"Type 1 diabetes mellitus with ulcer"	190368000	1	0	0
1321	84431000006117	"C108012"	50	"Type 1 diabetes mellitus with renal complications"	421893009	1	0	0
414	1966311000006116	"66o5.00"	7000	"Diabetic on oral treatment and glucagon-like peptide 1 receptor agonist"	976341000000101	1	0	0
983	292482014	"C102000"	20	"Diabetes mellitus, juvenile type, with hyperosmolar coma"	190330002	1	0	0
1157	913551000006116	"C10E311"	10	"Type I diabetes mellitus with multiple complications"	422228004	1	0	0
390	913841000006116	"C10ED00"	1000	"Renal disorder associated with type 1 diabetes mellitus"	421893009	1	0	0
79	616691000006118	"9OLA.00"	800000	"Diabetes monitoring check done"	270445003	1	0	0
534	84441000006110	"C108712"	40	"Type 1 diabetes mellitus with retinopathy"	420789003	1	0	0
458	293498012	"C362700"	2000	"Ketoacidosis"	56051008	1	0	0
369	913541000006118	"C10E300"	900	"Type 1 diabetes mellitus with multiple complications"	422228004	1	0	0
1091	72711000006117	"C108412"	20	"Unstable type 1 diabetes mellitus"	290002008	1	0	0
1146	84751000006116	"C108211"	3	"Type I diabetes mellitus with neurological complications"	421468001	1	0	0
219	84651000006114	"C108.13"	20000	"Type I diabetes mellitus"	46635009	1	0	0
443	84291000006117	"C108812"	600	"Type 1 diabetes mellitus - poor control"	444073006	1	0	0
1314	913821000006111	"C10EC11"	1	"Type I diabetes mellitus with polyneuropathy"	713705003	1	0	0
1284	84421000006115	"C108C12"	10	"Type 1 diabetes mellitus with polyneuropathy"	713705003	1	0	0
27	197984010	"C10E.00"	2000000	"Type 1 diabetes mellitus"	46635009	1	0	0
1200	928491000006110	"C10EL11"	90	"Type I diabetes mellitus with persistent microalbuminuria"	401110002	1	0	0
730	84811000006114	"C108711"	90	"Type I diabetes mellitus with retinopathy"	420789003	1	0	0
1283	913521000006113	"C10E211"	2	"Neurological disorder with type 1 diabetes mellitus"	421468001	1	0	0
1031	616651000006112	"C103000"	40	"Diabetes mellitus, juvenile type, with ketoacidotic coma"	421075007	1	0	0
516	84311000006118	"C108H12"	10	"Type 1 diabetes mellitus with arthropathy"	314893005	1	0	0
1320	292543014	"C10E611"	10	"Type I diabetes mellitus with gangrene"	420825003	1	0	0
779	616601000006113	"C105000"	200	"Diabetes mellitus, juvenile type, + ophthalmic manifestation"	739681000	1	0	0
857	913931000006116	"C10EG00"	20	"Type 1 diabetes mellitus with peripheral angiopathy"	31211000119101	1	0	0
1218	3395801000006115	" "	9	"Starvation ketoacidosis"	55178001	1	0	0
81	928501000006119	"C10EM00"	10000	"Ketoacidosis in type 1 diabetes mellitus"	420270002	1	0	0
1099	292551012	"C10E911"	60	"Type I diabetes mellitus maturity onset"	190372001	1	0	0
1148	913851000006119	"C10ED11"	20	"Type I diabetes mellitus with nephropathy"	421893009	1	0	0
997	84331000006112	"C108612"	2	"Type 1 diabetes mellitus with gangrene"	420825003	1	0	0
1230	292538019	"C10E511"	9	"Type I diabetes mellitus with ulcer"	190368000	1	0	0
1102	616591000006117	"C107000"	30	"Diabetes mellitus, juvenile +peripheral circulatory disorder"	421365002	1	0	0
705	928521000006112	"C10EN00"	500	"Ketoacidotic coma in type 1 diabetes mellitus"	421075007	1	0	0
624	913811000006115	"C10EC00"	90	"Type 1 diabetes mellitus with polyneuropathy"	713705003	1	0	0
941	1667941000000112	"C10EQ11"	300	"Type I diabetes mellitus with gastroparesis"	713702000	1	0	0
1279	84761000006119	"C108J11"	100	"Type I diabetes mellitus with neuropathic arthropathy"	71771000119100	1	0	0
980	292550013	"C10E811"	50	"Type I diabetes mellitus - poor control"	444073006	1	0	0
743	2476117016	"C10C.12"	500	"Maturity onset diabetes in youth type 1"	609562003	1	0	0
989	938311000006112	"C10EP11"	30	"Type I diabetes mellitus with exudative maculopathy"	420486006	1	0	0
942	84741000006118	"C108D11"	400	"Type I diabetes mellitus with nephropathy"	421893009	1	0	0
999	84361000006115	"C108312"	10	"Type 1 diabetes mellitus with multiple complications"	422228004	1	0	0
1256	72721000006113	"C108411"	10	"Unstable type I diabetes mellitus"	290002008	1	0	0
352	928511000006116	"C10EM11"	600	"Type I diabetes mellitus with ketoacidosis"	420270002	1	0	0
1235	84401000006113	"C108112"	90	"Type 1 diabetes mellitus with ophthalmic complications"	739681000	1	0	0
971	616611000006111	"C10z000"	80	"Disorder due to type 1 diabetes mellitus"	420868002	1	0	0
472	616671000006119	"C106000"	100	"Diabetes mellitus, juvenile, + neurological manifestation"	421468001	1	0	0
1465	6953871000006115	" "	2	"Ketoacidosis in diabetes mellitus"	420422005	1	0	0
641	1968641000006114	"C10Q.00"	90	"Maturity-onset diabetes of the young, type 5"	609572000	1	0	0
578	1628691000006114	"9Nl4.00"	9000	"Seen by general practitioner with special interest in diabetes"	300641000000105	1	0	0
547	84771000006114	"C108111"	20	"Disorder of eye with type 1 diabetes mellitus"	739681000	1	0	0
647	297510017	"F35z000"	2000	"Diabetic mononeuritis NOS"	193141005	1	0	0
822	457326014	"C10EA00"	400	"Type 1 diabetes mellitus without complication"	313435000	1	0	0
867	913481000006113	"C10E100"	400	"Type 1 diabetes mellitus with ophthalmic complications"	739681000	1	0	0
290	299601000000114	"C10EQ00"	5000	"Gastroparesis with type 1 diabetes mellitus"	713702000	1	0	0
1249	913941000006114	"C10EG11"	2	"Peripheral angiopathy due to type 1 diabetes mellitus"	31211000119101	1	0	0
155	84281000006115	"C108.12"	30000	"Type 1 diabetes mellitus"	46635009	1	0	0
852	84831000006115	"C108A11"	4	"Type I diabetes mellitus without complication"	313435000	1	0	0
1316	84721000006113	"C108B11"	4	"Mononeuropathy with type 1 diabetes mellitus"	420918009	1	0	0
610	459162010	"C10EE12"	100	"Insulin dependent diabetes mellitus with hypoglycaemic coma"	237632004	0	0	1
1487	6546261000006110	" "	3	"On examination - Right diabetic foot at high risk"	394672002	0	0	1
300	451410016	"2G5A.00"	30000	"O/E - Right diabetic foot at risk"	308105005	0	0	1
818	857721000006112	" "	500	"Right diabetic foot high risk"	857721000006108	0	0	1
55	264679015	"66A3.00"	1000000	"Diabetic on diet only"	170745003	0	0	1
1496	2575281000006111	" "	1	"Maternal diabetes mellitus with hypoglycaemia affecting fetus OR newborn"	4783006	0	0	1
640	8058021000006115	" "	1000	"Hypoglycaemic warning good"	198131000000101	0	0	1
241	356121018	" "	200	"Diabetic severe hyperglycaemia"	237621004	0	0	1
1433	2575271000006113	" "	2	"Maternal diabetes mellitus with hypoglycemia affecting fetus OR newborn"	4783006	0	0	1
357	264714010	"66AJ200"	3000	"Loss of hypoglycaemic warning"	170766006	0	0	1
819	856671000006117	" "	400	"Left diabetic foot high risk"	856671000006101	0	0	1
1488	6546341000006116	" "	3	"On examination - Left diabetic foot at high risk"	394676004	0	0	1
31	1488394019	"2G5G.00"	300000	"O/E - Right diabetic foot at high risk"	394672002	0	0	1
