medcodeid	term	originalreadcode	cleansedreadcode	snomedctconceptid	snomedctdescriptionid	release
435731000033111	"Warticon Fem"	"DRGA5231EMIS"	""	435731000033107	435731000033111	
946331000033119	"Wartner"	"DRGA19022NEMIS"	""	946331000033103	946331000033119	
853811000006119	"Warts on stoma"	"EGTON298"	""	853811000006103	853811000006119	
1971171000006111	"Weighted 7-point checklist for pigmented skin lesions score"	"EMISNQWE36"	""	1971171000006107	1971171000006111	
274519015	"Wide excision of skin lesion"	"7G055"	"7G05500"	177302005	274519015	
1215877019	"[M] Epithelioid cell naevus"	"BBEb"	"BBEb.00"	11099005	1215877019	
1217052018	"[M] Spitz naevus"	"BBEN-3"	"BBEN.13"	88082008	1217052018	
304231000006119	"[M]Achromic naevus"	"BBE9-1"	"BBE9.11"	112680001	304231000006119	
1221446018	"[M]Acral lentiginous melanoma, malignant"	"BBEG0"	"BBEG000"	16974005	1221446018	
304651000006112	"[M]Adenocarcinoma with squamous metaplasia"	"BBB2"	"BBB2.00"	15176003	304651000006112	
304711000006115	"[M]Adenoid squamous cell carcinoma"	"BB2G"	"BB2G.00"	85956000	304711000006115	
304921000006113	"[M]Adenosquamous carcinoma"	"BBB0"	"BBB0.00"	59367005	304921000006113	
291489019	"[M]Adnexal and skin appendage neoplasm NOS"	"BB6z"	"BB6z.00"	478241000000107	969541000000111	
304941000006118	"[M]Adnexal and skin appendage neoplasms"	"BB6"	"BB6..00"	439841000000100	304941000006118	
305231000006118	"[M]Amelanotic melanoma"	"BBEA"	"BBEA.00"	70594002	305231000006118	
305741000006115	"[M]Balloon cell melanoma"	"BBE4"	"BBE4.00"	39274007	305741000006115	
305751000006118	"[M]Balloon cell naevus"	"BBE3"	"BBE3.00"	8276007	305751000006118	
1228188010	"[M]Basal cell adenocarcinoma"	"BB5y0"	"BB5y000"	34603009	1228188010	
305771000006111	"[M]Basal cell adenoma"	"BB5A"	"BB5A.00"	27230006	305771000006111	
291360017	"[M]Basal cell carcinoma NOS"	"BB31"	"BB31.00"	1338007	305781000006114	
305791000006112	"[M]Basal cell carcinoma, fibroepithelial type"	"BB34"	"BB34.00"	43369006	305791000006112	
1770511000006114	"[M]Basal cell carcinoma, infiltrative"	"BB3F"	"BB3F.00"	56665009	1770511000006114	
1770501000006111	"[M]Basal cell carcinoma, micronodular"	"BB3E"	"BB3E.00"	402529002	1770501000006111	
305801000006113	"[M]Basal cell carcinoma, morphoea type"	"BB33"	"BB33.00"	134152008	305801000006113	
1770491000006115	"[M]Basal cell carcinoma, nodular"	"BB3D"	"BB3D.00"	128636006	1770491000006115	
291361018	"[M]Basal cell neoplasm NOS"	"BB3z"	"BB3z.00"	127570002	305811000006111	
291359010	"[M]Basal cell neoplasms"	"BB3"	"BB3..00"	389551000000100	881731000000117	
305831000006117	"[M]Basal cell tumour"	"BB30"	"BB30.00"	30649006	305831000006117	
305901000006119	"[M]Basosquamous carcinoma"	"BB35"	"BB35.00"	37304002	305901000006119	
291610015	"[M]Blue naevus NOS"	"BBEU"	"BBEU.00"	63166000	306041000006112	
1216845011	"[M]Blue naevus, malignant"	"BBEV"	"BBEV.00"	67159000	1216845011	
306501000006119	"[M]Cellular blue naevus"	"BBEW"	"BBEW.00"	88006009	306501000006119	
307231000006114	"[M]Compound naevus"	"BBEK"	"BBEK.00"	49409001	307231000006114	
307471000006111	"[M]Dermal naevus"	"BBEJ-1"	"BBEJ.11"	112681002	307471000006111	
1231028010	"[M]Desmoplastic melanoma, malignant"	"BBE11"	"BBE1100"	51757004	1231028010	
1216793014	"[M]Dysplastic naevus"	"BBEY"	"BBEY.00"	61814002	1216793014	
307731000006119	"[M]Eccrine dermal cylindroma"	"BB5H"	"BB5H.00"	64773009	307731000006119	
307861000006118	"[M]Endodermal sinus tumour"	"BBQ4"	"BBQ4.00"	74409009	307861000006118	
1217053011	"[M]Epithelioid and spindle cell naevus"	"BBEN"	"BBEN.00"	88082008	1217053011	
308181000006118	"[M]Epithelioid cell melanoma"	"BBEP"	"BBEP.00"	37138001	308181000006118	
309051000006118	"[M]Giant blue naevus"	"BBEW-1"	"BBEW.11"	88006009	309051000006118	
309211000006114	"[M]Giant pigmented naevus"	"BBEL"	"BBEL.00"	10291008	309211000006114	
412650012	"[M]Hairy naevus NOS"	"BBE0-1"	"BBE0.11"	21119008	309771000006113	
1216952012	"[M]Halo naevus"	"BBE5"	"BBE5.00"	78325005	1216952012	
310491000006110	"[M]Intraepidermal carcinoma NOS"	"BB29-2"	"BB29.12"	59529006	310491000006110	
1229513011	"[M]Intraepidermal epithelioma of Jadassohn"	"BB37"	"BB37.00"	39332000	1229513011	
310511000006116	"[M]Intraepidermal naevus"	"BBEB-1"	"BBEB.11"	30494009	310511000006116	
310541000006117	"[M]Intraepithelial squamous cell carcinoma"	"BB29-3"	"BB29.13"	59529006	310541000006117	
310641000006116	"[M]Involuting naevus"	"BBE6-1"	"BBE6.11"	254745007	310641000006116	
310671000006112	"[M]Jadassohn's blue naevus"	"BBEU-1"	"BBEU.11"	63166000	310671000006112	
310691000006113	"[M]Junctional naevus"	"BBEB"	"BBEB.00"	30494009	310691000006113	
1235301017	"[M]Juvenila melanoma"	"BBEN-1"	"BBEN.11"	88082008	1235301017	
1217054017	"[M]Juvenila naevus"	"BBEN-2"	"BBEN.12"	88082008	1217054017	
310961000006112	"[M]Lentigo maligna melanoma"	"BBEG-1"	"BBEG.11"	302836005	310961000006112	
311541000006113	"[M]Magnocellular naevus"	"BBE8"	"BBE8.00"	26325004	311541000006113	
403754010	"[M]Malignant melanoma NOS"	"BBE1"	"BBE1.00"	2092003	311991000006114	
1230100013	"[M]Malignant melanoma in Hutchinson's melanotic freckle"	"BBEG"	"BBEG.00"	44474009	1230100013	
311951000006115	"[M]Malignant melanoma in giant pigmented naevus"	"BBEM"	"BBEM.00"	75931002	311951000006115	
311971000006113	"[M]Malignant melanoma in junctional naevus"	"BBEC"	"BBEC.00"	915007	311971000006113	
311981000006111	"[M]Malignant melanoma in precancerous melanosis"	"BBEE"	"BBEE.00"	18450009	311981000006111	
1229572014	"[M]Malignant melanoma, regressing"	"BBE10"	"BBE1000"	39896009	1229572014	
312281000006114	"[M]Melanoma NOS"	"BBE1-2"	"BBE1.12"	115223002	312281000006114	
1234193010	"[M]Melanoma in situ"	"BBEX"	"BBEX.00"	77986002	1234193010	
312301000006113	"[M]Melanotic neuroectodermal tumour"	"BBa4"	"BBa4.00"	1513001	312301000006113	
312491000006111	"[M]Mesodermal mixed tumour"	"BBL6"	"BBL6.00"	112684005	312491000006111	
1960001000006118	"[M]Metaplastic melanoma"	"EMISNQME101"	""	1960001000006102	1960001000006118	
312851000006119	"[M]Mixed epithelioid and spindle melanoma"	"BBET"	"BBET.00"	50813003	312851000006119	
313221000006117	"[M]Multicentric basal cell carcinoma"	"BB32"	"BB32.00"	61098004	313221000006117	
291588012	"[M]Naevi and melanomas"	"BBE"	"BBE..00"	409841000000109	920491000000117	
291617017	"[M]Naevi or melanoma NOS"	"BBEz"	"BBEz.00"	449731000000104	920531000000117	
313661000006114	"[M]Naevus NOS"	"BBE0-2"	"BBE0.12"	286903005	313661000006114	
313951000006116	"[M]Neuronaevus"	"BBE7"	"BBE7.00"	17930004	313951000006116	
314051000006119	"[M]Nodular melanoma"	"BBE2"	"BBE2.00"	2142002	314051000006119	
314101000006119	"[M]Nonpigmented naevus"	"BBE9"	"BBE9.00"	112680001	314101000006119	
406281017	"[M]Papillary and squamous cell neoplasms"	"BB2"	"BB2..00"	439391000000103	897331000000113	
291358019	"[M]Papillary or squamous cell neoplasm NOS"	"BB2z"	"BB2z.00"	438001000000104	881721000000119	
315011000006119	"[M]Papillary squamous cell carcinoma"	"BB26"	"BB26.00"	39056008	315011000006119	
1870391000006111	"[M]Peripheral neuroectodermal tumour"	"BBba0"	"BBba000"	73676002	1870391000006111	
1770521000006118	"[M]Pigmented basal cell carcinoma"	"BB3G"	"BB3G.00"	403909004	1770521000006118	
1216245019	"[M]Pigmented naevus NOS"	"BBE0"	"BBE0.00"	21119008	315281000006119	
1216595017	"[M]Primitive neuroectodermal tumour"	"BBba"	"BBba.00"	39781001	1216595017	
291473017	"[M]Skin appendage adenoma"	"BB600"	"BB60000"	55681005	316541000006119	
291472010	"[M]Skin appendage adenoma and carcinoma"	"BB60"	"BB60.00"	426741000000101	897931000000112	
291475012	"[M]Skin appendage adenoma or carcinoma NOS"	"BB60z"	"BB60z00"	462971000000102	924861000000119	
291474011	"[M]Skin appendage carcinoma"	"BB601"	"BB60100"	64000002	316571000006110	
291607010	"[M]Spindle cell melanoma NOS"	"BBEQ"	"BBEQ.00"	68827007	316781000006118	
316791000006115	"[M]Spindle cell melanoma, type A"	"BBER"	"BBER.00"	24653009	316791000006115	
316801000006119	"[M]Spindle cell melanoma, type B"	"BBES"	"BBES.00"	40244008	316801000006119	
1216979011	"[M]Spindle cell naevus"	"BBEa"	"BBEa.00"	810003	1216979011	
316891000006114	"[M]Squamous cell ca-in-situ, questionable stromal invasion"	"BB2H"	"BB2H.00"	5688000	316891000006114	
291347011	"[M]Squamous cell carcinoma NOS"	"BB2A"	"BB2A.00"	389431000000106	888251000000114	
1231967018	"[M]Squamous cell carcinoma in situ NOS"	"BB29"	"BB29.00"	59529006	1231967018	
556511000000119	"[M]Squamous cell carcinoma of skin NOS"	"BB2A-3"	"BB2A.13"	389431000000106	1021691000000119	
1216064018	"[M]Squamous cell carcinoma, keratinising type NOS"	"BB2C"	"BB2C.00"	18048008	1216064018	
316931000006117	"[M]Squamous cell carcinoma, large cell, non-keratinising"	"BB2D"	"BB2D.00"	45490001	316931000006117	
291348018	"[M]Squamous cell carcinoma, metastatic NOS"	"BB2B"	"BB2B.00"	449971000000104	888261000000112	
316951000006112	"[M]Squamous cell carcinoma, microinvasive"	"BB2J"	"BB2J.00"	12478003	316951000006112	
316961000006114	"[M]Squamous cell carcinoma, small cell, non-keratinising"	"BB2E"	"BB2E.00"	35718007	316961000006114	
316971000006119	"[M]Squamous cell carcinoma, spindle cell type"	"BB2F"	"BB2F.00"	10288008	316971000006119	
215761000000118	"[M]Squamous cell neoplasms"	"BB2-2"	"BB2..12"	118286007	215761000000118	
316991000006118	"[M]Squamous cell papilloma"	"BB25"	"BB25.00"	63451008	316991000006118	
317001000006114	"[M]Squamous odontogenic tumour"	"BBZJ"	"BBZJ.00"	9155002	317001000006114	
317181000006116	"[M]Subepidermal nodular fibrosis"	"BBGK-4"	"BBGK.14"	302843004	317181000006116	
1770481000006118	"[M]Superficial basal cell carcinoma"	"BB3C"	"BB3C.00"	61098004	1770481000006118	
317201000006115	"[M]Superficial spreading melanoma"	"BBEH"	"BBEH.00"	55320002	317201000006115	
318081000006116	"[M]Verrucous squamous cell carcinoma"	"BB24-2"	"BB24.12"	89906000	318081000006116	
910521000006115	"[RFC] Skin infection"	"HNGNQRF97"	""	910521000006104	910521000006115	
1762211000006117	"[SHHAPT] Anogenital warts - first episode - medication given"	"C11AM-SHHAPT"	""	1762211000006101	1762211000006117	
1761201000006112	"[SHHAPT] Anogenital warts infection - first episode"	"C11A-SHHAPT"	""	1761201000006108	1761201000006112	
1761211000006110	"[SHHAPT] Anogenital warts infection - recurrence"	"C11D-SHHAPT"	""	1761211000006106	1761211000006110	
1762221000006113	"[SHHAPT] Anogenital warts infection-recurrence-medication given"	"C11DM-SHHAPT"	""	1762221000006109	1762221000006113	
1761221000006119	"[SHHAPT] Molluscum contagiosum"	"C12-SHHAPT"	""	1761221000006103	1761221000006119	
309368012	"[X]Acne, unspecified"	"Myu6F"	"Myu6F00"	11381005	362111000006112	
362601000006118	"[X]Additnal skin+subcut tissue disease classification terms"	"Myu"	"Myu..00"	396471000000101	362601000006118	
366781000006117	"[X]Ben lipomatous neoplsm/skin+subcut tissu/oth+unspcf sites"	"ByuG6"	"ByuG600"	20376005	366781000006117	
367001000006113	"[X]Benign neoplasm/skin of other+unspecified parts of face"	"ByuGA"	"ByuGA00"	92359006	367001000006113	
292206013	"[X]Carcinoma in situ of skin of other sites"	"ByuF8"	"ByuF800"	92749008	370191000006112	
370201000006110	"[X]Carcinoma in situ of skin of other+unspecified parts/face"	"ByuF7"	"ByuF700"	92749008	370201000006110	
292207016	"[X]Carcinoma in situ of skin, unspecified"	"ByuF9"	"ByuF900"	92749008	370211000006113	
288212011	"[X]Dermatophytosis, unspecified"	"AyuE1"	"AyuE100"	47382004	376801000006112	
377951000006117	"[X]Disorders of skin appendages"	"Myu6"	"Myu6.00"	238714008	377951000006117	
387081000006119	"[X]Follicular cyst of skin & subcutaneous tissue, unspecif"	"Myu6G"	"Myu6G00"	201294000	387081000006119	
309390012	"[X]Hypertrophic disorder of skin, unspecified"	"Myu7E"	"Myu7E00"	24782002	389351000006115	
309303017	"[X]Infections of the skin and subcutaneous tissue"	"Myu0"	"Myu0.00"	396481000000104	876141000000110	
396171000006118	"[X]Malignant melanoma of other+unspecified parts of face"	"Byu40"	"Byu4000"	269578002	396171000006118	
292118014	"[X]Malignant melanoma of skin, unspecified"	"Byu41"	"Byu4100"	93655004	396181000006115	
292120012	"[X]Malignant neoplasm of skin, unspecified"	"Byu43"	"Byu4300"	372130007	396391000006115	
292135013	"[X]Malignant neoplasm overlapping lesion of skin"	"Byu5A"	"Byu5A00"	94047004	396441000006116	
292226012	"[X]Melanocytic naevi of other and unspecified parts of face"	"ByuG9"	"ByuG900"	109269004	397061000006111	
292244016	"[X]Melanocytic naevi, unspecified"	"ByuGN"	"ByuGN00"	400010006	397071000006116	
292116013	"[X]Melanoma and other malignant neoplasms of skin"	"Byu4"	"Byu4.00"	396181000000106	904711000000117	
292203017	"[X]Melanoma in situ of other and unspecified parts of face"	"ByuF5"	"ByuF500"	109270003	397091000006115	
292204011	"[X]Melanoma in situ of other sites"	"ByuF6"	"ByuF600"	127330008	397101000006114	
292213013	"[X]Melanoma in situ, unspecified"	"ByuFF"	"ByuFF00"	127330008	397111000006112	
404801000006116	"[X]Oth malignant neoplasm/skin of oth+unspecfd parts of face"	"Byu42"	"Byu4200"	94047004	404801000006116	
405141000006111	"[X]Oth specfd viral infectn charact/skin+mucocutaneous lesns"	"AyuAD"	"AyuAD00"	936051000000104	405141000006111	
309361018	"[X]Other acne"	"Myu68"	"Myu6800"	11381005	405991000006116	
318008018	"[X]Other and unspecified disturbances of skin sensation"	"Ryu20"	"Ryu2000"	462081000000101	406471000006116	
318009014	"[X]Other and unspecified skin changes"	"Ryu21"	"Ryu2100"	170859004	406661000006113	
309380016	"[X]Other atrophic disorders of skin"	"Myu75"	"Myu7500"	400190005	406991000006114	
288211016	"[X]Other dermatophytoses"	"AyuE0"	"AyuE000"	3218000	408781000006113	
309374012	"[X]Other disorders of the skin and subcutaneous tissue"	"Myu7"	"Myu7.00"	429821000000105	948821000000118	
409651000006117	"[X]Other disorders/skin+subcutaneous tissue in diseases CE"	"Myu7D"	"Myu7D00"	429821000000105	409651000006117	
410261000006110	"[X]Other follicular cysts of the skin+subcutaneous tissue"	"Myu6A"	"Myu6A00"	201294000	410261000006110	
410661000006113	"[X]Other granulomatous disorders/skin+subcutaneous tissue"	"Myu77"	"Myu7700"	238673000	410661000006113	
309381017	"[X]Other hypertrophic disorders of the skin"	"Myu76"	"Myu7600"	429821000000105	410931000006110	
411151000006113	"[X]Other infiltrative disorders/skin+subcutaneous tissue"	"Myu7B"	"Myu7B00"	429821000000105	411151000006113	
415241000006117	"[X]Other specified disorders/skin+subcutaneous tissue"	"Myu7C"	"Myu7C00"	429821000000105	415241000006117	
309377017	"[X]Other specified epidermal thickening"	"Myu72"	"Myu7200"	943251000000103	415331000006119	
415871000006114	"[X]Other specified local infections/skin+subcutaneous tissue"	"Myu01"	"Myu0100"	396481000000104	415871000006114	
309334018	"[X]Other specified papulosquamous disorders"	"Myu33"	"Myu3300"	419091000000107	878661000000118	
309379019	"[X]Other transepidermal elimination disorders"	"Myu74"	"Myu7400"	429821000000105	416951000006118	
417271000006116	"[X]Other viral infectn charactd/skin+mucocutaneous lesn,NEC"	"AyuAB"	"AyuAB00"	444331000000104	417271000006116	
309336016	"[X]Papulosquamous disorder, unspecified"	"Myu35"	"Myu3500"	943201000000104	418091000006112	
309330010	"[X]Papulosquamous disorders"	"Myu3"	"Myu3.00"	439241000000101	895111000000113	
309335017	"[X]Papulosquamous disorders in diseases classified elsewhere"	"Myu34"	"Myu3400"	419101000000104	938911000000116	
478631000000116	"[X]Perineal warts"	"Ayu4M"	"Ayu4M00"	298128008	1591191000006110	
430801000006119	"[X]Unspecifd viral infectn charact/skin+mucocutaneous lesion"	"AyuAE"	"AyuAE00"	936051000000104	430801000006119	
478611000000112	"[X]Vulval warts"	"Ayu4L"	"Ayu4L00"	237109002	1591181000006112	
